1701	Product	a	good product
1702	Delivery	a	Fastdilvory
1703	Delivery	a	I didn't get it where is my parachute coconut hair oil your wish master cheat me
1704	Packaging	a	good packing
1705	Packaging	a	This is a useful gift item but gift wrap option was not available
1706	Packaging	a	There was leakage of the oil And the oil was not that of livon hair gain May be it is a different hair oil filled in it
1707	Product	a	Nice and good but
1708	Product	a	fragrance I didn't like much. Flipkart service was so fast.
1709	Product	a	Is se weight lost kuch nahi hota
1710	Price	a	im very happy because i got by low prices
1711	Price	a	good price
1712	Price	a	Value for money..
1713	Product	a	Very nice my skin feels so soft
1714	Delivery	a	Product is missing
1715	Product	a	Nice Product.
1716	Packaging	a	it was leaking
1717	Price	a	Smell is nice but price should be more less
1718	Delivery	a	this is the only oil dat our grandmother olwyz use.. so quick delivery, nd got in 170 onlyyy
1719	Price	a	Value for money
1720	Packaging	a	product is really good for dry skin but I got half bottle empty very sad
1721	Product	a	Good
1722	Product	a	Good test
1723	Price	a	gd product
1724	Packaging	a	The product has a defective pump
1725	Product	a	I like the Edge than Impact
1726	Delivery	a	good product. but packing and delivery are very bad
1727	Packaging	a	Mechanisam stop working after 10 days...
1728	Product	a	Good
1729	Product	a	Happy
1730	Price	a	Value for money
1731	Delivery	a	good product. but packing and delivery are very bad
1732	Product	a	mast
1733	Delivery	a	oil is good, but delivery boy is very bad behavior
1734	Product	a	not bad
1735	Delivery	a	I haven't received it instead I received the same packet of soup flavored Italian mix vegetables
1736	Delivery	a	Worthable Product and properly delivered.Hairdrier also good.
1737	Delivery	a	Suggested by mohini yadav And best Amazon service by delivered pakeg
1738	Packaging	a	Fake
1739	Delivery	a	good product fast Delivery
1740	Delivery	a	Good products
1741	Delivery	a	fast delivery and good product
1742	Delivery	a	Had ordered 3-piece packs of; Parachute advanced anti-hairfall, anti-dandruff and classic. I have received two 3-piece packs of classic and one 3-piece pack of anti-dandruff. I haven't received 3-piece pack of anti-hairfall.
1743	Delivery	a	Oil was nice taste is great in food superb Delivered safely no issues in box, delivery partners, Place your order if you like it don't takes bla bla delivery issues , it will be delivered to you safely
1744	Product	a	medium but one is damaged default in packing
1745	Product	a	amazing product
1746	Packaging	a	Leakage found in packet
1747	Delivery	a	good product and fast delivery
1748	Packaging	a	very good product for morning breakfast. Fast and timely delivery by Flip Cart
1749	Price	a	Paisa vasool
1750	Price	a	Value for money.
1751	Price	a	best product..value money
1752	Price	a	awsm
1753	Delivery	a	The perfume has a mild and gentle smell, it doesn't give you a headache. The product was delivered very quickly. I just loved the product.
1754	Price	a	Worth for money...suitable for gift...cheaper in Amazon...
1755	Product	a	dont buy very wrost product
1756	Delivery	a	good product best delivery service..... thanks flipkart
1757	Delivery	a	gud product... gud delivery..
1758	Delivery	a	good product fast delivery
1759	Delivery	a	it's really good. working well for my hair. good delivery by flipkart
1760	Packaging	a	Seal was missing, already broken when received.
1761	Price	a	good fragrance
1762	Price	a	nice product, I got it 189/-
1763	Delivery	a	very good product... thanks to Flipkart for a very fast delivery...
1764	Price	a	Value for money, Decent Smell.
1765	Delivery	a	good product and fast delivery
1766	Price	a	Thank you flipkart
1767	Packaging	a	The half tip of the product was damaged but overall good quality it's value for money
1768	Price	a	Good product at low price Thank you flipkart
1769	Product	a	Awesome perfume.
1770	Packaging	a	Delivered damaged product which cannot even be returned. All the liquid leaked, hardly anything left in the bottle
1771	Delivery	a	good product and fast delivery
1772	Delivery	a	Suggested by mohini yadav And best Amazon service by delivered pakeg
1773	Packaging	a	Nice Product and Nice Smell Set Wet Cool, Charm and Swag Avatar Deodorant Spray - For Men (450 ml, Pack of 3)
1774	Packaging	a	Excellent and original product. 1 star less because the bottle had a big dent.
1775	Price	a	Worth of Money
1776	Price	a	nice product and good quality under 100/-
1777	Delivery	a	good product.. excellent delivery
1778	Price	a	nice perfume at this price range
1779	Product	a	Standard product .always relaible
1780	Product	a	awesome product, smell is so good
1781	Product	a	Good
1782	Packaging	a	It s great really worth product,quality nd packing wise it s awesome
1783	Product	a	Good product and quality is good.
1784	Packaging	a	product was half empty ,, fragrance is original but got an half filled bottle
1785	Price	a	product good
1786	Price	a	got this combo at just 212 rs..thanks to flipkart
1787	Price	a	best price...go for it
1788	Delivery	a	good product and fast delivery
1789	Product	a	Everything is jst good about it
1790	Product	a	Good for breakfast
1791	Product	a	nice
1792	Delivery	a	I ordered for oily skin bt I received face wash for sensitive skin.... very disappointed....
1793	Packaging	a	nice good packing
1794	Price	a	Good product at reasonable price.
1795	Price	a	Good product in this price range
1796	Price	a	awesome product and good packing
1797	Packaging	a	There should be cap sealed pack
1798	Product	a	nice one
1799	Packaging	a	nice packing
1800	Packaging	a	Quantity low
1801	Delivery	a	Very good and thnks to delivery in time..
1802	Packaging	a	The product us expired.
1803	Price	a	Very good for value
1804	Product	a	Awesome
1805	Product	a	good
1806	Delivery	a	this is the only oil dat our grandmother olwyz use.. so quick delivery, nd got in 170 onlyyy
1807	Packaging	a	leake
1808	Delivery	a	u will happy with this product .. pure and fast delivery..
1809	Delivery	a	Delivery boy took away extra money, first time worst experience.
1810	Price	a	Cheapest price
1811	Price	a	So tasty Oats at offer price. Worth for money
1812	Product	a	best product...
1813	Product	a	good
1814	Product	a	Made my hair more sticky and oily
1815	Price	a	good product for price... i am very happy after buying this
1816	Delivery	a	I didn't get it where is my parachute coconut hair oil your wish master cheat me
1817	Product	a	Nice product
1818	Product	a	awesome product thank u flipkart
1819	Packaging	a	Cream is waste of outof packing .so bad .
1820	Product	a	Good
1821	Product	a	nice
1822	Delivery	a	The perfume has a mild and gentle smell, it doesn't give you a headache. The product was delivered very quickly. I just loved the product.
1823	Product	a	I got right product so I'm happy
1824	Delivery	a	gud product... gud delivery..
1825	Price	a	Excellent product
1826	Packaging	a	while ordering manufacturing date was of April 2019 however product received is of 2018
1827	Delivery	a	nice product with nice fragrance and delivery is so fast by Flipkart
1828	Price	a	Very decent moisturizer at a low price. Highly recommend.
1829	Delivery	a	nice fragnence. speed delivery, thanks flipcart
1830	Delivery	a	product was good but I faced soo many days to get deliver it takes 12 days to deliver my house and exceeds the maximum limit also
1831	Delivery	a	fragrance are good! delivery 10 on 10
1832	Delivery	a	oil is good, but delivery boy is very bad behavior
1833	Packaging	a	Got a damaged Product
1834	Packaging	a	I got this product broken I want to return this but unfortunately I cant. Don't buy delicate product from Amazon.
1835	Packaging	a	I've ordered the same before as well and the product worked well. Now when the bottle was about to get over I placed another order which I received today. The inner packaging was greasy because of the leakage of the serum. When opened, the bottle is leaking as it can be seen in the images. The aroma and the colour of the serum also seems to be different as compared to the product that I am currently using. This seems either to be an old stock or a fake product. Please see if this may be replaced.
1836	Price	a	Very good products by satfola in fewer rate. Thanks Amazon.
1837	Packaging	a	I have dry skin that needs moisturizer at all seasons. Even in summer,the AC dehydrates the skin so much that my dry skin is getting scaly with dryness like in winter I needed a very good moisturizer coz my baby's Himalayan baby lotion is so light that it has no affect on my dry adult skin! So I ordered this as I vaguely remember using it once and liking it's fragrance.( I usually order Vaseline lotions for my mom whose fragrances I didn't like much). I received this and it's fragrance didn't disappoint. It's mild and lovely. As for it's moisturizing property,it's working nicely on my dry skin. My skin feels and looks lot better now. But the real litmus test will be in winter,when my very dry skin will tell how good this really is! The ingredients in this lotion includes Tapioca starch; the ingredient used in moisturizers that gives it's non greasy effect. So this lotion really does have a non greasy feeling. I bought this for a deal price of Rs.211. well worth it. Shelf life also very good,expiring in 2021. But I'm giving 4 stars as my initial impression was not good because I received a broken pump,I didn't find the broken part in the package which means it was packed broken and not a transit damage.
1838	Product	a	Good
1839	Price	a	Nice one
1840	Product	a	Nice
1841	Delivery	a	Product Note Deliverd Show Wrong Deliverd
1842	Price	a	Value for money
1843	Product	a	This product is good
1844	Packaging	a	Cover missing
1845	Price	a	good and best price
1846	Product	a	good product
1847	Product	a	Average
1848	Product	a	Superb
1849	Delivery	a	Suggested by mohini yadav And best Amazon service by delivered pakeg
1850	Product	a	nice
1851	Delivery	a	very good product... thanks to Flipkart for a very fast delivery...
1852	Packaging	a	I have received 2 empty bottles out of 3 bottles of combo. Even i cant replace this now.
1853	Packaging	a	nice packing
1854	Packaging	a	Half filled
1855	Product	a	super
1856	Price	a	best price & product
1857	Product	a	Compare to street ......not good
1858	Price	a	Such a nice product from a well known trusted brand for half the price. Thank you amazon
1859	Packaging	a	Spray point is not working
1860	Product	a	Received shirt expiry dated product remaining self life is now 4.5month time only ???out of nine months???pl.
1861	Product	a	Good product
1862	Product	a	It works well and follow the instructions as needed. However if your hairfall is too much, first get the water checked for Hardness or dirt or mineral content, so try RO water for few times and if hairfall stops then problem is in water, so take a test of water first. Livon will help you gain volume when water is OK.
1863	Price	a	Product is good. Packing could be better. So check on receiving the product
1864	Packaging	a	I got break bottle of vaseline cream. Opener is break.
1865	Product	a	don't have a words to say about parachute hair oil is name is enough to buy......
1866	Delivery	a	Had ordered 3-piece packs of; Parachute advanced anti-hairfall, anti-dandruff and classic. I have received two 3-piece packs of classic and one 3-piece pack of anti-dandruff. I haven't received 3-piece pack of anti-hairfall.
1867	Packaging	a	Perfume was okk.. bt cap is broken
1868	Product	a	Good
1869	Delivery	a	Very nice .I got it right time.
1870	Price	a	Great product
1871	Delivery	a	Oil was nice taste is great in food superb Delivered safely no issues in box, delivery partners, Place your order if you like it don't takes bla bla delivery issues , it will be delivered to you safely
1872	Product	a	Naic
1873	Delivery	a	thanks flipkart for faster delivery
1874	Packaging	a	The amount is less than it is mentioned
1875	Delivery	a	Product is missing
1876	Delivery	a	best taste n fastest delivery bcuz of flipkart......thank u flipkart
1877	Packaging	a	Nice packing by Flipkart.... its original product
1878	Product	a	gud...mass...
1879	Delivery	a	fast delivery and good product
1880	Product	a	useless product
1881	Product	a	Very good
1882	Price	a	Nice!
1883	Packaging	a	Great product I received. Much less than wholesale or retail market. Flipkart delivered in 2 days.Product has no issues. Well packed as well as brand new manufactured.
1884	Delivery	a	very good product... thanks to Flipkart for a very fast delivery...
1885	Product	a	superb
1886	Product	a	Nice and economical
1887	Price	a	nice product but price 20 R's high
1888	Product	a	Livon serum is really nice and affordable too.
1889	Product	a	All good
1890	Packaging	a	The seal of the product was broken beforehand
1891	Price	a	Affordable
1892	Delivery	a	fast delivery and good product
1893	Delivery	a	it's really good. working well for my hair. good delivery by flipkart
1894	Price	a	very very price product
1895	Delivery	a	good product.. excellent delivery
1896	Price	a	nice i m happy
1897	Delivery	a	good product best delivery service..... thanks flipkart
1898	Product	a	good
1899	Price	a	Oil is very refined as well as absorbency rate is very good If you get this @440... go for it.It's worth every penny
1900	Packaging	a	Very less quantity
1901	Packaging	a	I package seal was broken
1902	Product	a	good
1903	Product	a	good
1904	Product	a	cool
1905	Price	a	Value for money
1906	Packaging	a	I am really very sorry to say that for the first time I had the worst experience. Because half of the deo are empty. really it's a horrible experience to me. I thought FLIFKART is the best reliable online marketing. But it's really horrible....
1907	Delivery	a	nice. delivery was on time.
1908	Packaging	a	Contains less quantity
1909	Product	a	best
1910	Packaging	a	Please don't buy this product as they are selling an already expired product. They have also rubbed the manufactured date of the freebie.
1911	Product	a	best products long losting smel
1912	Delivery	a	delayed delivery .product is ok
1913	Delivery	a	u will happy with this product .. pure and fast delivery..
1914	Delivery	a	thanks flipkart for faster delivery
1915	Price	a	This hair oil is vry good ,it makes hair soft and silky
1916	Price	a	MRP. Is very low.... MRP print at deo is lowest Plz print MRP 199
1917	Packaging	a	This product is showing 3 pic in the offer.i ordered for the same but I received 2 pic in the pack.need help
1918	Price	a	Vy Good. NYC perfume. I got this product 131. THANKS Amazon.
1919	Product	a	I HV order 5 litres but I only got 4 litres ..
1920	Price	a	nice fragrance long lasting
1921	Delivery	a	Bad
1922	Price	a	Approx good product,,,value of money,,but I didnt get cashback offer of amazon pay till now
1923	Price	a	Good package.....I got at RS.150....In this price range product is superb.... highly recommend
1924	Price	a	Very easy to use, not sure if it is delaying my hair Grey but it does help your colored hair stay for longer time. Hmm a little expensive though overall good product.
1925	Product	a	must buy
1926	Delivery	a	u will happy with this product .. pure and fast delivery..
1927	Delivery	a	good product and fast delivery
1928	Delivery	a	product was good but I faced soo many days to get deliver it takes 12 days to deliver my house and exceeds the maximum limit also
1929	Product	a	This masala oats have great flavour like noodles but sonehow i feel it is too salty ,if it could have less salt ,i would give 5 star rating. BTW Many of us considered readymade masala oats are diet food but it is not as it contains 67% oats rest are other unheathy indredients .Still it is better than instant noodles and other packed foods like chips ,namkeen etc . Try to make masala oats at home with plain oats and fresh vegetable and home seasoning ...but if you a hurry then you may try this one .
1930	Delivery	a	amazing product in this range & delivery boy was very cooperative.
1931	Delivery	a	good with quick delivery
1932	Product	a	Livon serum is really nice and affordable too.
1933	Delivery	a	gud product... gud delivery..
1934	Delivery	a	The responsibility of the delivery boy was great. Appreciation...!!! Serum smells heaven but it's intensity is high. Hope it meets the Expectation.
1935	Product	a	Unique fregrense But not perfect
1936	Delivery	a	Very nice .I got it right time.
1937	Product	a	cool
1938	Product	a	amazing product
1939	Delivery	a	product is good but delivery very slow so i request to flipkar fast your delivery.
1940	Packaging	a	This is an amazing product. It makes my hair feel so soft, I want to touch them over and over again. The only downside is that the complete ingredients list isn t available on the pack.
1941	Packaging	a	while ordering manufacturing date was of April 2019 however product received is of 2018
1942	Packaging	a	good smell nice fragrance good but bottle damaged
1943	Price	a	Recently I bought this Nivea talcum powder for RS 140 only and it is just amazing
1944	Delivery	a	Product is missing
1945	Delivery	a	fragrance are good! delivery 10 on 10
1946	Packaging	a	Product is as same as shown in the picture and delivery in also on time but the product is expired!!! not satisfied!!!!
1947	Price	a	Value of money
1948	Delivery	a	u will happy with this product .. pure and fast delivery..
1949	Price	a	good deal
1950	Delivery	a	fragrance are good! delivery 10 on 10
1951	Price	a	best item in ths price range
1952	Delivery	a	nice product it's smell is good ... thanks to Flipkart timely deliver.....
1953	Product	a	Good
1954	Delivery	a	Good delivery at right time
1955	Product	a	nice ....
1956	Packaging	a	product was leaking
1957	Delivery	a	Product is good selar chitar h
1958	Product	a	awesome product thanks flipkart
1959	Price	a	does good work.. worth money
1960	Packaging	a	Product bahut Achchha hai lekin mere pass likege product aaya tha
1961	Product	a	good
1962	Delivery	a	nice product with nice fragrance and delivery is so fast by Flipkart
1963	Product	a	Good
1964	Delivery	a	I didn't get it where is my parachute coconut hair oil your wish master cheat me
1965	Product	a	Good
1966	Product	a	90% of tube is filled with air.
1967	Delivery	a	The responsibility of the delivery boy was great. Appreciation...!!! Serum smells heaven but it's intensity is high. Hope it meets the Expectation.
1968	Packaging	a	I received this product with open seal.
1969	Packaging	a	I got leaked and unsealed product
1970	Packaging	a	good and nice packaging
1971	Product	a	name worthy
1972	Packaging	a	Package open..seal open. It seems like has been used one.. quality is very less..bad experience from Amazon for me.
1973	Product	a	Not good
1974	Product	a	Good Product
1975	Price	a	Famous product in great discount... Use it.. Thanks amazon...
1976	Price	a	good purchase at 111 value for money, perfume is good, stays for a decent time.
1977	Delivery	a	curiour boy so lazy
1978	Delivery	a	delivery very fast
1979	Delivery	a	Product is missing
1980	Delivery	a	nice product it's smell is good ... thanks to Flipkart timely deliver.....
1981	Packaging	a	Nice product but quantity is less
1982	Product	a	Good product
1983	Delivery	a	good product and fast delivery
1984	Packaging	a	packaging was average, looks locally pack in small town in India, quality of liquid was almost half, it deserves one star but I will give two star because of it's fragrance
1985	Product	a	Ok
1986	Packaging	a	It looks like a old bottle.
1987	Product	a	nice
1988	Product	a	good
1989	Product	a	Not good quality
1990	Packaging	a	The product was shoing in amazan 4+1 liter , that means we get 5 liter but we get nly four packet . It not expected .
1991	Packaging	a	nice product with good Packaging too
1992	Product	a	super
1993	Product	a	best serum
1994	Product	a	Good product
1995	Product	a	good
1996	Product	a	good
1997	Product	a	Good
1998	Price	a	Been using this for some weeks now and am happy with the product. Thank you Amazon
1999	Price	a	Wow ...amazon provided such a nice deal.worth every penny
2000	Delivery	a	fast delivery and good product
2001	Packaging	a	Were Half Filled.
2002	Packaging	a	Jst a small complaint...plzzz pack the bottle more safely...when i received it...i felt oiliness on its surface......but i luvd it
2003	Packaging	a	Cap was not there
2004	Price	a	I was sent some samples from the Coco Soul. I thought this cleanser would be great, but Tommy misfortune it increased hair fall, doesn't clean up the scalp in one wash, requires thrice to clean scalp, dries up eventually, not recommended.
2005	Packaging	a	good and nice packaging
2006	Packaging	a	Product was not packed properly, shout 150 ml oil gone waste.
2007	Delivery	a	I haven't received it instead I received the same packet of soup flavored Italian mix vegetables
2008	Price	a	Recommended to all, best deodorant in this price range.
2009	Product	a	best
2010	Packaging	a	thanks flipkart for such a great deal...... delivery was on time and the packing was great.....
2011	Delivery	a	Bad
2012	Product	a	nice product and good thing
2013	Packaging	a	packet was not sealed, spot in bottle even the cap of the due is open and loose.. i have doubt u people send a usable product..disippointed
2014	Delivery	a	good product best delivery service..... thanks flipkart
2015	Delivery	a	Good quality nd nice delivery
2016	Packaging	a	Why cracked packet has come
2017	Product	a	nice
2018	Delivery	a	This is what I got
2019	Packaging	a	I have received 2 empty bottles out of 3 bottles of combo. Even i cant replace this now.
2020	Product	a	Nice
2021	Delivery	a	oil is good, but delivery boy is very bad behavior
2022	Product	a	Worest
2023	Product	a	Nice
2024	Product	a	Nice product
2025	Delivery	a	Very good and thnks to delivery in time..
2026	Product	a	Good product, thanks for filipcart
2027	Price	a	Worth my money
2028	Product	a	Kit is not at aLl working , please replace the product, i m not getting the option
2029	Packaging	a	I don't get five packet
2030	Price	a	120 rs more than the market price
2031	Packaging	a	bottle quality poor but product excellent
2032	Delivery	a	Dont buy..i got only quarter tube around 25 gm approx...it was already used.....waste of money
2033	Product	a	Good one
2034	Price	a	Amazing for daily wear
2035	Packaging	a	Product is lecage
2036	Packaging	a	Excellent and original product. 1 star less because the bottle had a big dent.
2037	Packaging	a	This product was broken.
2038	Price	a	nice product...
2039	Delivery	a	Got recently manufactured product and very fast delivery
2040	Delivery	a	fast delivery and good product
2041	Delivery	a	It's good
2042	Packaging	a	Sanity seal missing
2043	Delivery	a	it's really good. working well for my hair. good delivery by flipkart
2044	Delivery	a	satisfied with product & delivery in time
2045	Product	a	super
2046	Packaging	a	There should be cap sealed pack
2047	Product	a	nice
2048	Packaging	a	Good, but whenever i brought this a leakage pack surely send always.
2049	Price	a	Very good at reasonable price
2050	Price	a	Nice product at .390
2051	Delivery	a	good product and fast delivery
2052	Packaging	a	They only give me a one packet the description show that 2x10g,they only give me one packet and also this item is not replaceable.
2053	Product	a	Better than Vaseline body lotion.
2054	Product	a	good
2055	Price	a	very good spray
2056	Delivery	a	amazing product in this range & delivery boy was very cooperative.
2057	Price	a	Good perfume, absolute value for money
2058	Product	a	Nice body lotion for daily life.
2059	Packaging	a	perfect packaging..and good smell...All 3 are best bt charm is
2060	Delivery	a	delivery 1 day later of given time but packing is good
2061	Delivery	a	Delivery boy took away extra money, first time worst experience.
2062	Delivery	a	Bad
2063	Packaging	a	Bottle me adhe se kam body spray he.
2064	Delivery	a	Bought 1st time. worth my of money.
2065	Packaging	a	Sir one bottle is already open means sealed is already broken. So half of bottle is already waste. What can I do .
2066	Packaging	a	product was leaking
2067	Product	a	good
2068	Product	a	good
2069	Price	a	Reasonable price
2070	Delivery	a	u will happy with this product .. pure and fast delivery..
2071	Product	a	I love this fragrance. Its refreshingly fresh. The bottle looks amazing, its packaged well. It lasts for a relatively period of time. A must buy for daily use to beat the heat. Its one of the best scents than others from Bath and Body Works. The bottle was delivered on time by the seller The Ekart in perfect condition. A must buy and must try. Value for money...!
2072	Price	a	Offer 149 me kaam ki deal
2073	Packaging	a	I have dry skin that needs moisturizer at all seasons. Even in summer,the AC dehydrates the skin so much that my dry skin is getting scaly with dryness like in winter I needed a very good moisturizer coz my baby's Himalayan baby lotion is so light that it has no affect on my dry adult skin! So I ordered this as I vaguely remember using it once and liking it's fragrance.( I usually order Vaseline lotions for my mom whose fragrances I didn't like much). I received this and it's fragrance didn't disappoint. It's mild and lovely. As for it's moisturizing property,it's working nicely on my dry skin. My skin feels and looks lot better now. But the real litmus test will be in winter,when my very dry skin will tell how good this really is! The ingredients in this lotion includes Tapioca starch; the ingredient used in moisturizers that gives it's non greasy effect. So this lotion really does have a non greasy feeling. I bought this for a deal price of Rs.211. well worth it. Shelf life also very good,expiring in 2021. But I'm giving 4 stars as my initial impression was not good because I received a broken pump,I didn't find the broken part in the package which means it was packed broken and not a transit damage.
2074	Delivery	a	The perfume has a mild and gentle smell, it doesn't give you a headache. The product was delivered very quickly. I just loved the product.
2075	Packaging	a	good but the deodorant quantity is not full...
2076	Product	a	nicc
2077	Packaging	a	big bottle was broken
2078	Price	a	best coconut oil
2079	Price	a	nice fragrance and prices also fine
2080	Delivery	a	tnx your service gud
2081	Delivery	a	Had ordered 3-piece packs of; Parachute advanced anti-hairfall, anti-dandruff and classic. I have received two 3-piece packs of classic and one 3-piece pack of anti-dandruff. I haven't received 3-piece pack of anti-hairfall.
2082	Product	a	Good
2083	Price	a	Value for money
2084	Delivery	a	I didn't get it where is my parachute coconut hair oil your wish master cheat me
2085	Product	a	Awesome
2086	Price	a	NYC products
2087	Packaging	a	seal open and damage product
2088	Packaging	a	leake
2089	Packaging	a	Out of 2 only 1 got delivered
2090	Price	a	good product for body wash. please go for it at low price.
2091	Price	a	good price
2092	Product	a	nice
2093	Price	a	Worth the money
2094	Product	a	Very good product
2095	Price	a	I like it.It has value of money too.Nice.
2096	Product	a	best serum
2097	Delivery	a	Good product and on time delivery
2098	Price	a	Get product for just 140 but MRP is 250 Value for money
2099	Price	a	Very costly
2100	Product	a	Good
2101	Price	a	Excellent pro6
2102	Price	a	Smells nice, dual pack, value for money
2103	Packaging	a	thanks flipkart for such a great deal...... delivery was on time and the packing was great.....
2104	Product	a	Works wonders on marks.
2105	Delivery	a	good product fast delivery
2106	Packaging	a	lower than expected
2107	Product	a	Excellent shade. My wife loved it.
2108	Product	a	Nice But
2109	Product	a	Nice
2110	Packaging	a	packaging was very good
2111	Price	a	Very well .....3 in 1 ..owsm product by nivea & amazon service
2112	Delivery	a	good product and fast delivery
2113	Price	a	Quantity: 5 MRP 900 but I got this one for 200ml @ 700 Quality: 5 The best oil ever in the market. Remove all the stretch mark during pregnancy.
2114	Packaging	a	The bottle has been broken..
2115	Packaging	a	No seal is there. packing is worst this time , the liquid spread the out side of the bottle. I am not happy this time with the product.
2116	Delivery	a	amazing product in this range & delivery boy was very cooperative.
2117	Price	a	Value for money
2118	Price	a	bad quality
2119	Packaging	a	Fake product, so smell at all, do not got for it. Not expected from Amazon.
2120	Delivery	a	curiour boy so lazy
2121	Delivery	a	This is what I got
2122	Price	a	Value for money
2123	Price	a	Very convenient easy to spray bottle, with no hassles of washing off. It's made of natural ingredients & hence I am happy to use it. whereas the results are concerned, I would be updating post 90 days w.r.t greying hair no longer being there or not..
2124	Delivery	a	appears nice early delivery thanks
2125	Price	a	Good facewash value for money.
2126	Product	a	Good taste
2127	Delivery	a	My all time Favorite. Thank You Amazon for the Discount and Safe shipping.
2128	Product	a	Very bad
2129	Delivery	a	Good product and on time delivery
2130	Price	a	This is my recurring purchase, excellent deal.
2131	Delivery	a	I ordered for oily skin bt I received face wash for sensitive skin.... very disappointed....
2132	Price	a	Very Good price and Smell very well coconut oil
2133	Delivery	a	Good quality nd nice delivery
2134	Price	a	the blue one is the best
2135	Delivery	a	Product is missing
2136	Packaging	a	Product was not packed properly, shout 150 ml oil gone waste.
2137	Packaging	a	one body spray full & one body spray half
2138	Delivery	a	Very good and thnks to delivery in time..
2139	Delivery	a	product was good but I faced soo many days to get deliver it takes 12 days to deliver my house and exceeds the maximum limit also
2140	Delivery	a	nice product with nice fragrance and delivery is so fast by Flipkart
2141	Product	a	good
2142	Packaging	a	The product is osm and the packaging is also good . Very fast delivery.
2143	Price	a	This product nice by Amazon. Combo pack offer Paisa wasool
2144	Packaging	a	Seal was cracked of both the bottles and due to this , there was leakage.
2145	Packaging	a	Paid money for parachute anti hairfall and delivery was of parachute classic ,reverse the differencel
2146	Price	a	Good delivery product price not satisfied
2147	Packaging	a	good scent but try to buy at shops,here you can't get actual volume,as I didn't get second time in row
2148	Product	a	As the name suggest it really feels cool as if we are in the island of God, Bali. Fragnace has a fresh citrusy zest and good for sporty persons.The single drawback is that it contains alcohol..and i personally feel to use alcohol free perfume or spray as alcohol tends to dry skin.
2149	Packaging	a	Delivered damaged product which cannot even be returned. All the liquid leaked, hardly anything left in the bottle
2150	Price	a	Value for money
2151	Packaging	a	smells good bt seal was broken
2152	Price	a	value for money
2153	Delivery	a	Bad
2154	Packaging	a	product is excellent but packaging was horrible
2155	Price	a	Price has gone from 300 to 450 in a year
2156	Packaging	a	Got a Damaged and spilled Product.
2157	Product	a	Good
2158	Packaging	a	Nice Product and Nice Smell Set Wet Cool, Charm and Swag Avatar Deodorant Spray - For Men (450 ml, Pack of 3)
2159	Price	a	1. Scent is awesome 2. Long lasting fragrance is a good thing to purchase again & again Overall Excellent product
2160	Delivery	a	Fastdilvory
2161	Price	a	Best price best itum
2162	Delivery	a	I didn't get it where is my parachute coconut hair oil your wish master cheat me
2163	Price	a	Value for money
2164	Price	a	Good price i have it only 100
2165	Product	a	good
2166	Price	a	Value for money
2167	Packaging	a	Very decent hair gel in nice packaging. Have used it in the past as well and always value for money and effective as a hair styler.
2168	Delivery	a	suprr4 besttt moisturizing for my skin ...I lv it...nd dillverrryyy boy suprrr fsttt
2169	Delivery	a	satisfied with product & delivery in time
2170	Price	a	gd
2171	Packaging	a	Delivery without cap didn't find in both scent
2172	Price	a	its a awesome deal....
2173	Packaging	a	I got these an empty bottel very Dispointed
2174	Delivery	a	very good delivery.. thanks ekart..
2175	Price	a	Well packed, good taste, good deal.
2176	Delivery	a	I ordered for oily skin bt I received face wash for sensitive skin.... very disappointed....
2177	Price	a	It is a good product
2178	Product	a	Nothing to dislike
2179	Product	a	very gd
2180	Product	a	ok
2181	Price	a	amazing product
2182	Packaging	a	Nice packing by Flipkart.... its original product
2183	Product	a	super
2184	Product	a	creamy aroma like a moisturizer
2185	Product	a	Good
2186	Product	a	Too good
2187	Price	a	nice packaging..got 50 rupees less from market price.... happy with the product
2188	Delivery	a	Very nice .I got it right time.
2189	Delivery	a	Suggested by mohini yadav And best Amazon service by delivered pakeg
2190	Delivery	a	I ordered for oily skin bt I received face wash for sensitive skin.... very disappointed....
2191	Delivery	a	I order for Classic but delivered Extra light. Wrong item delivered.
2192	Price	a	Good Product. Make Your Hairs Smooth.But Lots of Chemicals.So Use Once In a Month.Price @ 114.
2193	Product	a	Good
2194	Delivery	a	Bad
2195	Delivery	a	I haven't received it instead I received the same packet of soup flavored Italian mix vegetables
2196	Delivery	a	u will happy with this product .. pure and fast delivery..
2197	Product	a	Nice
2198	Price	a	Value for money
2199	Price	a	Great deal
2200	Packaging	a	The product was not in good condition, the box was torn from several places
2201	Delivery	a	Delayed delivery. But, delivery man charged extra. Won't recommend.
2202	Product	a	made excellent choice
2203	Price	a	beautful hair
2204	Packaging	a	nice smell..nice packing...and vry smooth to use m loved it
2205	Delivery	a	gud product... gud delivery..
2206	Product	a	Good products
2207	Product	a	Nice
2208	Price	a	price is vary high
2209	Delivery	a	thanks flipkart for faster delivery
2210	Packaging	a	Received leakage product. There is no serum in bottle. Need replacement with new one.
2211	Product	a	Good
2212	Price	a	Very good product.
2213	Product	a	Best body lotion i have ever used
2214	Delivery	a	Delivery boy took away extra money, first time worst experience.
2215	Price	a	Nothing can go wrong with my favorite body sunscreen. I purchased this at a very cheap offer.
2216	Price	a	ok good price
2217	Delivery	a	good product with very impressive smell. 5 for very fast delivery.
2218	Delivery	a	Just yesterday received the product, checked the product on the next day, hair Dryer isn't working at all...upon that no return policy. Not worth of spndng amount to this offer at all... Delivers the product which can't be used....
